gene_name	ID	num_exons	exons_length	gene_count_mean	is_filtered	NB_stat	NB_stat_exon	diff_exon
AT5G04510	AT5G04510.1	13	540,181,53,102,109,79,166,135,173,114,223,310,0,	991.5	FALSE	6.02725614728929	0.08,0.02,0.15,2.56,0.48,1.34,0.05,3.35,0.46,66.82,0.2,0.01,2.84	10
AT2G27840	AT2G27840.1	10	104,13,71,221,20,36,59,142,227,1,	223.166666666667	FALSE	6.02341728855526	26.45,3.43,8.77,5.75,0.69,1.89,7.15,0.06,0.02,NA	1
AT3G04630	AT3G04630.2	11	0,218,23,235,2,92,94,72,111,427,52,	457.166666666667	FALSE	6.01893111576959	NA,11.6,8.13,16.7,0.36,11.63,5.75,1.45,0.57,2.82,1.19	4
AT1G30550	AT1G30550.1	15	183,547,124,92,136,235,157,232,124,92,119,16,24,210,28,	72.5	FALSE	6.01387956117109	4.96,16.08,4.66,5.45,3.24,6,0.27,20.26,0.53,4.99,12.9,1.56,NA,3.1,0.2	8
AT3G54010	AT3G54010.1	21	255,85,68,70,98,123,33,59,82,159,58,149,98,70,60,57,69,78,102,72,432,	2011.33333333333	FALSE	6.00696047267551	0.19,2.61,98.82,8.25,0.14,0.03,0.78,3.92,0.48,0.06,2.93,1.89,0.17,0.55,0,0.7,2.96,0.86,0.78,0.01,0.03	3
AT3G02470	AT3G02470.4	10	117,20,33,51,101,95,156,1415,26,71,	8501.66666666667	FALSE	6.00333029675887	1.15,1.26,1.11,1.11,1.31,0.92,0,41.17,NA,NA	8
AT1G26110	AT1G26110.1	10	463,111,174,34,37,20,960,75,101,381,	5587	FALSE	5.98769098645153	0.16,0.26,1.13,2.04,30.31,24.69,0.14,0,1.12,0.01	5
AT3G56310	AT3G56310.1	16	23,286,59,57,35,36,67,73,59,66,84,65,83,91,59,422,	1537.83333333333	FALSE	5.97220450991544	0.09,0.91,0.56,0.17,35.21,30.52,8.89,2.6,1.15,3.76,0.15,10.81,0.62,0.04,0.06,0.01	5
AT3G48860	AT3G48860.1	18	529,188,76,42,63,50,28,75,111,61,117,113,70,42,285,41,133,368,	1123.66666666667	FALSE	5.97150347594392	0.07,1.92,0.03,0.54,0.87,2.93,1.24,0.11,1.2,0.74,0.41,0.08,0.4,0.43,78.6,NA,NA,NA	15
AT3G12020	AT3G12020.1	25	263,267,98,90,53,66,54,60,79,68,63,105,105,108,147,183,156,204,141,126,51,235,48,78,748,	2001.16666666667	FALSE	5.95581260380299	2.96,1.87,4.87,0.03,1.55,3.53,3.31,8.33,0.99,0.54,2.82,0.2,0.01,0.18,0.03,0.03,0.28,0.02,0.44,0.51,3.2,112.8,0.16,0.23,0.02	22
AT5G54840	AT5G54840.1	8	116,152,84,378,40,100,118,449,	145.166666666667	FALSE	5.92041227742069	0.89,2.12,4.82,37.39,0.25,1.25,0.18,0.47	4
AT2G32860	AT2G32860.1	17	385,70,59,76,78,88,256,3,6,115,218,29,34,103,109,500,2,	3549.66666666667	FALSE	5.91786804339466	1.44,4.01,0.01,0.03,0.38,0.02,0.14,11.7,0.12,0.02,2.44,18.97,59.58,0.99,0.35,0.2,0.2	13
AT2G46000	AT2G46000.1	3	350,129,450,	157.666666666667	FALSE	5.90225719322021	0.99,10.81,NA	2
AT3G58460	AT3G58460.1	17	22,178,75,60,43,170,70,95,74,92,33,304,166,96,27,23,101,	558	FALSE	5.85650189247943	17.01,0.59,0.01,0.66,1.17,0.02,1.66,2.25,2.75,1.07,2.17,0.03,3.86,31.5,23.11,NA,NA	14
AT4G05440	AT4G05440.1	5	59,597,203,42,157,	96	FALSE	5.82967956335928	0.38,1.85,9.82,4.11,12.99	5
AT1G04550	AT1G04550.1	8	410,287,79,118,71,62,360,0,	448	FALSE	5.82028372261248	2.03,0.1,20.82,0.91,15.71,0,1.18,NA	3
AT1G60070	AT1G60070.2	21	0,435,99,108,176,213,257,105,128,96,123,55,164,91,155,180,174,142,303,262,0,	3979.66666666667	FALSE	5.79860701490396	NA,2.37,1.22,102.64,3.72,0.11,0.23,0.03,0.03,0.07,0.01,0.25,2.12,0.09,1.97,0.11,0,0.29,0.22,0.01,0.49	4
AT3G48090	AT3G48090.1	6	920,81,732,79,303,22,	859.166666666667	FALSE	5.78927469377642	0.53,0.08,1.59,31.68,0.65,0.21	4
AT1G04830	AT1G04830.2	12	281,209,125,117,180,129,99,153,105,93,443,37,	391.5	FALSE	5.77462065030857	26.04,33.91,0.01,1.67,0.13,0.3,0.44,0.38,3.12,1.32,1.36,0.6	2
AT5G53850	AT5G53850.1	16	250,119,93,16,102,150,156,144,90,120,96,48,137,298,18,46,	2686.5	FALSE	5.77390687995531	0.58,0.55,0.01,0.79,0,0.52,0.55,3.97,0.22,2.64,0.23,48.63,9.22,12.94,NA,NA	12
AT5G63400	AT5G63400.1	7	372,59,30,168,120,146,208,	678.666666666667	FALSE	5.73479661514674	0.23,0.03,31.24,2.07,0.27,2.79,3.52	3
AT3G14810	AT3G14810.2	10	232,304,203,288,5,124,477,97,1283,179,	1369.33333333333	FALSE	5.69566517880296	5.77,1.08,0.37,0,0.75,1.47,0.27,42.36,0.06,4.81	8
AT1G33050	AT1G33050.4	14	10,32,1,143,116,3,125,160,79,87,68,1541,394,123,	2248.83333333333	FALSE	5.67171635334834	6.38,0.4,NA,5.13,15.82,0.32,6.43,0.02,15.71,0.08,23.12,0.02,0.1,0.2	11
AT5G66360	AT5G66360.1	5	523,215,82,440,71,	239.5	FALSE	5.64943603333574	0.01,0.37,21.64,0.57,NA	3
AT4G32250	AT4G32250.1	9	1163,474,92,358,68,106,107,9,20,	1459.33333333333	FALSE	5.63544822400737	0.02,0.52,1.84,1.34,24.46,NA,NA,NA,NA	5
AT5G11950	AT5G11950.2	9	39,89,125,98,31,100,71,144,264,	538.666666666667	FALSE	5.62319318443526	1.82,23.74,4.26,10.51,0.56,0.45,7.46,0.37,1.43	2
AT1G54730	AT1G54730.3	25	11,48,147,3,59,90,60,66,131,66,76,65,93,81,85,44,63,60,54,60,283,115,78,198,71,	362.666666666667	FALSE	5.62007856870047	2.11,8.85,3.49,NA,1.87,6.17,0.24,6.73,1.14,0.12,2.64,1.5,1.01,1.89,9,2.64,0.76,0.42,1.34,1.16,51.98,10.21,16.11,3.5,0	21
AT5G36290	AT5G36290.1	12	0,113,98,102,72,138,99,73,89,84,60,393,	535.833333333333	FALSE	5.61520800679768	NA,0.01,10.21,27.73,6.07,11.52,0.01,0.65,0.02,0.61,2.1,2.85	4
AT4G23290	AT4G23290.1	11	505,154,238,211,125,63,132,325,127,337,41,	1142.83333333333	FALSE	5.60491891323174	0.49,0.29,0.08,0.02,0.85,1.48,2.84,2.67,47.25,0.07,NA	9
AT2G35830	AT2G35830.2	6	62,192,14,328,179,10,	540	FALSE	5.56163140490048	0.04,8.33,10.71,0.82,1.16,12.32	6
AT2G41945	AT2G41945.2	11	222,74,239,134,20,94,46,59,52,51,182,	150.666666666667	FALSE	5.52816582072111	8.97,6.52,24,0.03,NA,12.09,0.47,0.45,1.06,1.59,0.1	3
AT5G14260	AT5G14260.1	18	4,509,76,206,87,93,155,85,87,120,102,172,90,84,118,145,54,34,	4246	FALSE	5.52622701293648	1.52,0.07,0.46,0.13,0.87,2.31,0.26,3.94,2.73,3.79,4.34,3.28,0.1,24.4,40.1,0.11,NA,NA	15
AT3G06340	AT3G06340.1	5	246,2261,2,77,71,	727.666666666667	FALSE	5.52345123791024	5.81,0.71,NA,10.05,NA	4
AT4G31880	AT4G31880.2	17	321,539,63,50,84,52,59,114,843,2,39,192,127,182,204,346,81,	3402.16666666667	FALSE	5.50246617804699	58.78,11.75,0.1,0.91,2.5,0.84,0.16,0.84,0.78,0.07,2.28,0.21,0.69,0.49,11.75,1.12,0.26	1
AT5G55550	AT5G55550.1	14	209,174,125,17,27,92,1111,233,85,90,78,82,2,40,	506.333333333333	FALSE	5.49031846708264	9.03,28.49,2.13,0.11,5.34,5.5,0.67,0,11.69,0.57,2.27,0.08,NA,NA	2
AT2G30600	AT2G30600.4	20	40,55,63,96,24,12,34,838,330,231,138,162,213,48,59,133,75,81,69,428,	1917.33333333333	FALSE	5.48865076614493	14.95,23.88,19.13,10.91,2.4,1.22,4.78,0.1,0.05,0.51,27.68,0.4,0.01,0.96,0.78,0.38,0.18,0.93,0.03,0.51	11
AT1G17780	AT1G17780.2	8	13,443,94,376,155,90,296,4,	208.666666666667	FALSE	5.47001327977901	0.07,3.95,15.13,1.36,3.38,7.36,2.72,9.8	3
AT2G40316	AT2G40316.1	13	315,43,16,54,64,57,107,39,89,79,48,463,118,	384.5	FALSE	5.45069481985089	0.41,0.33,5.88,0.52,5.26,26.4,2.59,2.21,1.7,4.73,1.97,1.21,17.64	6
AT3G05030	AT3G05030.2	17	1,506,84,63,139,102,101,67,47,195,47,60,72,98,119,284,234,	837	FALSE	5.45013038436986	NA,0.22,0.07,0,0.07,0.7,0.75,0.71,1.43,0.77,22.57,9.29,28.81,NA,NA,NA,NA	13
AT2G41705	AT2G41705.1	8	237,75,421,84,99,193,413,390,	358.5	FALSE	5.44070302592143	16.93,13.77,2.41,0.98,0.54,5.65,3.18,0.06	1
AT2G35130	AT2G35130.1	11	757,125,206,158,250,233,185,53,104,2,64,	684.166666666667	FALSE	5.43454432797609	0.78,2.21,3.25,0.61,0,5.21,8.48,10.62,17.75,NA,NA	9
AT1G65040	AT1G65040.1	11	352,73,160,209,150,177,41,191,211,143,122,	717.5	FALSE	5.4274115495924	0.14,0.17,0.06,0.29,2.69,6.26,28.38,NA,NA,NA,NA	7
AT3G53890	AT3G53890.1	6	304,133,63,17,50,15,	471.333333333333	FALSE	5.42105437117538	0.61,12.06,8.74,9.74,0.86,0.5	2
AT1G10740	AT1G10740.3	14	61,13,132,7,224,66,132,438,104,101,104,95,537,77,	1108.83333333333	FALSE	5.42008431180395	1.78,7.02,19.88,0,3.02,23.9,6.61,3.07,0.02,0.51,0.61,4.93,0.62,3.9	6
AT1G76280	AT1G76280.1	18	262,439,67,120,189,144,228,174,96,444,183,96,11,188,70,67,34,129,	634.5	FALSE	5.41085677492508	25.73,29.94,5.68,1.59,1.82,0.22,0,0.28,9.69,0.16,2.97,0.07,2.35,2.01,8.64,2.34,2.46,1.44	2
AT1G01070	AT1G01070.1	8	303,152,406,117,63,137,253,16,	284.666666666667	FALSE	5.39237911157524	2.02,2.39,0.06,13.84,0.99,20.45,0.02,3.36	6
AT5G05980	AT5G05980.1	19	308,116,156,79,273,165,78,47,61,57,84,61,110,66,116,40,88,1,196,	760.333333333333	FALSE	5.38341396055013	2.52,0.7,0.05,0.28,0.09,0.92,0.22,3.41,0,1.33,0.34,4.3,16.56,2.2,29.24,0.88,31.82,NA,2.03	17
AT5G58240	AT5G58240.1	6	355,99,149,115,29,100,	142.333333333333	FALSE	5.38117688764121	1.08,0.15,2.74,9.48,5.08,13.76	6
AT2G39780	AT2G39780.1	9	216,29,74,102,4,92,162,85,310,	652.666666666667	FALSE	5.38052450176431	1.09,0.28,0.53,0.09,NA,35.81,0.12,0.02,5.12	6
AT5G55040	AT5G55040.2	12	44,219,77,1650,146,331,69,99,46,82,25,602,	4350.66666666667	FALSE	5.37354035067901	5.56,0.17,53.42,0.36,0.2,0.17,1.96,1.05,0.05,1.53,0,0.02	3
AT4G18140	AT4G18140.1	10	172,205,145,338,495,141,217,265,51,43,	509.166666666667	FALSE	5.36970678857693	10.8,19.77,0.01,0,0.04,1.08,0.02,15.04,1.57,NA	2
AT1G79880	AT1G79880.1	17	32,246,35,55,145,209,71,66,149,143,150,73,62,16,73,5,10,	273.5	FALSE	5.36420444507129	46.41,1.25,0,0.18,0.43,15.74,1.35,0.31,2.46,11.67,3.91,0.03,1.01,0.66,0.32,2.68,2.78	1
AT3G09250	AT3G09250.2	9	0,112,148,514,99,63,140,23,30,	359.333333333333	FALSE	5.34164074647578	NA,0.39,0,3.8,12.12,0.04,18.82,0.86,6.7	7
AT4G10360	AT4G10360.1	12	11,43,124,133,89,139,75,122,76,60,341,80,	327.333333333333	FALSE	5.32222630599146	2.03,2.45,23.42,0.67,16.29,10.08,1.07,0,0.41,1.67,0.44,NA	3
AT1G13220	AT1G13220.1	9	92,285,210,254,271,84,151,1910,586,	499.833333333333	FALSE	5.28801443528118	1.46,2,0.95,0.02,2.43,6.41,23.76,NA,NA	7
AT5G03240	AT5G03240.3	7	26,1145,200,67,104,92,151,	3100.16666666667	FALSE	5.2854924768851	1.32,31.62,0.87,0.74,0.56,1.02,0.87	2
AT1G52150	AT1G52150.1	20	349,77,150,106,326,2,135,81,177,190,113,75,156,84,114,96,91,101,160,926,	4837.33333333333	FALSE	5.26711660821363	1.41,99.54,0.01,0.08,0.09,0.06,0.31,0.36,0.02,0.01,0.01,0.67,0.5,0.08,0.07,0.3,0.12,1.22,0.05,0.43	2
AT5G03660	AT5G03660.1	7	20,322,45,65,81,320,4,	537.166666666667	FALSE	5.26650533035205	1.4,0.62,0.1,22.73,7,0.02,4.99	4
AT1G73390	AT1G73390.1	17	402,102,84,155,90,99,67,97,136,59,75,265,31,3,53,149,31,	689.333333333333	FALSE	5.2528141592683	0.03,0.93,51.63,0.98,0.46,0.01,1.37,0.41,2.37,4.23,0.09,0.38,5.39,NA,NA,NA,NA	3
AT2G22540	AT2G22540.1	11	710,14,79,65,100,42,42,42,152,302,6,	2796	FALSE	5.24973664831947	0.14,51.7,0.06,0.01,1.8,0.69,0.31,0.31,1.46,0.03,1.26	2
AT2G44500	AT2G44500.2	6	48,780,169,374,77,860,	654.833333333333	FALSE	5.24708502063368	0.82,0.12,2.75,0.03,25.64,2.11	5
AT2G32850	AT2G32850.1	10	456,58,133,665,94,183,51,166,495,222,	1718	FALSE	5.24622157918788	1.64,41.98,3.42,0.31,1.76,0.39,0.14,0,1.94,0.87	2
AT3G11820	AT3G11820.1	5	702,554,115,151,32,	971.333333333333	FALSE	5.24603071520608	1.4,0.23,15.97,3.38,NA	3
AT1G01320	AT1G01320.2	29	56,283,2003,5,91,113,132,184,134,105,102,23,93,327,102,63,514,155,519,42,132,68,285,73,93,62,111,199,6,	22481.3333333333	FALSE	5.23192391297898	1.09,0.11,129.48,1.45,0.48,0.31,0.2,0.01,0.22,0.36,0.41,1.35,0.41,0.59,0.4,0.83,3.88,0.08,3.8,0.99,0.19,0.82,0.37,0.94,0.38,0.44,0.44,0.33,1.38	3
AT3G59350	AT3G59350.2	11	124,26,260,181,652,133,87,285,21,95,37,	583.5	FALSE	5.22340877333093	14.99,1.65,8.39,0.18,0.02,0.02,1.82,0.06,5.53,2.21,22.59	11
AT1G68410	AT1G68410.2	13	1,487,236,126,108,64,154,172,328,70,223,51,225,	596.5	FALSE	5.22163392148052	NA,0.52,0.04,0.35,0,0.69,2,0.07,5.93,0.49,49.45,1.94,1.19	11
AT5G51120	AT5G51120.3	11	32,18,236,103,123,8,59,192,119,335,26,	330	FALSE	5.21649503350786	6.32,1.6,11.39,0.17,23.43,1.5,6.36,0.07,1.01,0.33,NA	5
AT1G07320	AT1G07320.1	8	0,888,3,138,5,313,35,1,	1892.66666666667	FALSE	5.19862598250575	1.47,33.95,1.47,1.1,1.39,0.04,1.04,1.13	2
AT2G17410	AT2G17410.2	17	20,155,1611,40,53,46,93,108,55,33,33,15,67,51,93,137,242,	3201.16666666667	FALSE	5.19473703556976	1.49,5.09,0.69,0,0.03,0.48,3.66,0.07,0.93,5.56,32.01,2.26,0.05,1.44,6.75,22.61,NA	11
AT3G61050	AT3G61050.1	14	165,110,102,51,121,119,99,81,86,226,165,550,44,20,	1965	FALSE	5.19393653801964	0.01,0.04,0.05,0.17,1.82,0.47,0.03,1.14,0.79,0.76,2.22,0.09,59.94,NA	13
AT3G06770	AT3G06770.1	8	957,71,175,121,330,94,51,201,	561	FALSE	5.18983063551795	0.23,6.42,0.03,0.23,1.27,28.03,0.13,NA	6
AT3G43540	AT3G43540.1	11	69,259,75,204,58,63,76,116,90,132,287,	790.666666666667	FALSE	5.18714599755709	2.06,4.18,45.35,0.05,0.13,4.53,0,0.06,0.14,0.01,0.55	3
AT5G53050	AT5G53050.3	16	33,33,259,77,230,88,7,118,149,54,96,101,83,184,196,68,	895.666666666667	FALSE	5.17492564872033	4.2,0.32,3.1,26.05,5.79,0.19,0,2.93,0.01,2.72,1.58,0.81,14.71,0.82,18.17,1.41	4
AT5G66010	AT5G66010.2	5	95,101,76,870,49,	309	FALSE	5.17380760630332	1.65,9.66,9.15,0.23,NA	2
AT5G17010	AT5G17010.1	25	370,31,4,84,139,101,36,55,43,81,63,48,369,102,125,67,33,26,45,79,89,8,51,113,22,	959.166666666667	FALSE	5.17237444553976	23.81,4.15,NA,13.15,3.4,0.62,0.75,10.56,10.69,0.55,9.19,4.54,5.69,2.51,0.01,0.76,0.08,8.63,0.93,10.86,3.89,2.7,1.46,0.03,NA	1
AT4G14160	AT4G14160.2	16	38,865,174,162,143,76,170,82,2,78,162,117,146,105,486,2,	4403.66666666667	FALSE	5.16665382850864	0,0.38,6.29,0,0.05,1.84,3.26,0.03,16.63,0.07,0.73,21.7,0.88,1.62,1.48,27.7	16
AT3G60600	AT3G60600.1	11	242,71,82,116,156,19,54,335,78,408,0,	1457.5	FALSE	5.16550613587587	3.3,0.69,6.47,0.91,0.33,2.62,1.2,32.37,0.72,3.06,NA	8
AT1G63010	AT1G63010.5	21	155,0,493,134,191,176,5,308,455,105,312,26,121,95,80,102,75,98,147,0,50,	3143.5	FALSE	5.16307419101915	0,NA,0.02,0.55,0.33,0.07,1.87,1.82,0.37,0.02,0.02,5.51,8.07,12.47,3.25,12.35,16.72,32.4,3.11,1.56,2.75	18
AT5G27395	AT5G27395.1	14	436,57,69,102,69,90,52,83,81,83,41,50,111,136,	307	FALSE	5.16279025114585	0.15,0.53,0.05,1.62,0.03,0.48,0.19,11.3,0.49,7.92,14.12,12.05,22.73,0.62	13
AT1G49340	AT1G49340.1	27	999,342,147,168,159,128,310,169,218,159,183,528,360,215,181,137,154,267,78,45,173,196,141,209,475,125,314,	11194.5	FALSE	5.16156403230371	0,0,0.04,0.46,0.01,1.14,0.25,0,0.02,0.4,1.43,1.29,0.68,0.47,0,0.14,0.04,1.18,4.6,0.64,0.66,1.27,0.84,0.03,0.01,123.13,0.6	26
AT3G22170	AT3G22170.1	10	398,45,69,69,69,57,2161,33,105,200,	3890	FALSE	5.16153306519199	0.65,0.54,0.45,2.98,6.48,2.8,0.66,29.96,1.95,NA	8
AT5G06690	AT5G06690.1	8	1,247,120,18,89,67,75,374,	179	FALSE	5.14229719661893	NA,0.18,14.43,0.14,12.41,0.14,0,8.7	3
AT5G57170	AT5G57170.2	6	0,165,226,201,180,70,	58.5	FALSE	5.14212173205671	NA,0.06,16.91,3.51,0.09,NA	3
AT3G51290	AT3G51290.2	12	467,727,197,224,17,736,152,88,110,64,131,258,	229.333333333333	FALSE	5.13545226929596	4.49,0.52,1.09,0.02,0.33,5.78,7.59,7.51,1.83,12.07,4.69,15.71	12
AT1G19480	AT1G19480.1	5	57,1239,474,255,27,	272	FALSE	5.12517172740176	0.82,1.4,22.8,0.55,0.04	3
AT5G18830	AT5G18830.3	15	31,645,173,227,75,108,118,136,154,483,77,288,82,271,113,	1864.16666666667	FALSE	5.12454086996429	1.74,4.54,0.27,0.71,1.01,0.48,1.6,0.05,1.32,1.14,48.48,0.82,8.79,0.79,NA	11
AT1G05180	AT1G05180.1	17	327,123,181,84,86,163,74,89,94,154,80,111,24,96,42,173,135,	805.833333333333	FALSE	5.11832486709254	0,58.12,0.45,0.11,0.2,0.86,0.28,1.75,0.13,0.33,2.36,0.86,0.71,19.52,0.63,0.12,0.59	2
AT2G20270	AT2G20270.1	8	80,292,27,75,80,74,330,16,	297.833333333333	FALSE	5.10595494005335	0.01,0.54,0.04,2,37.89,0.35,0,0.01	5
AT2G26980	AT2G26980.1	23	609,82,75,90,57,17,64,114,111,123,90,126,54,81,108,72,63,178,113,75,0,104,28,	721.166666666667	FALSE	5.09444726797891	3.29,25.05,2.3,29.47,1.86,NA,10.3,0.01,2.21,0.26,0.26,0.02,1.88,1.03,5.41,1.26,0.35,0.2,6.53,NA,NA,NA,NA	4
AT1G11400	AT1G11400.2	8	28,138,68,6,245,114,189,358,	198.166666666667	FALSE	5.07966252083426	2.43,0,19.6,0.02,2.32,9.3,6.86,0.11	3
AT2G23760	AT2G23760.1	8	716,61,392,999,44,109,10,207,	1840.5	FALSE	5.0582558507317	0.11,0.92,0.44,0.01,23.81,NA,NA,NA	5
AT1G22403	AT1G22403.2	5	0,344,377,218,198,	34.8333333333333	FALSE	5.05700187318162	NA,10.88,9.08,0.25,0.02	2
AT3G46600	AT3G46600.1	6	19,266,90,80,57,1525,	1600	FALSE	5.05120696691577	0.16,0.1,3.88,1.28,24.88,0.01	5
AT2G18890	AT2G18890.1	8	348,261,158,80,92,43,150,294,	256.166666666667	FALSE	5.043402878525	1.99,1.18,0.02,1.31,1.13,16.56,9.57,8.58	6
AT3G55470	AT3G55470.1	7	2,184,66,2,139,136,297,	201.166666666667	FALSE	5.04255975717174	0.26,3.02,1.22,NA,11.48,3.4,10.88	5
AT5G43910	AT5G43910.2	15	96,217,53,96,11,18,101,127,111,151,53,75,78,90,199,	158.833333333333	FALSE	5.03664282873045	4.56,15.52,1.45,0.66,NA,NA,2.92,6.21,5.38,4.46,3.79,4.27,7.6,1.99,6.7	2
AT4G39040	AT4G39040.2	5	59,241,4,219,624,	987.166666666667	FALSE	5.03125128452429	15.71,8.33,0.51,0.16,0.44	1
AT3G08720	AT3G08720.1	8	2,422,105,295,83,830,264,76,	280.333333333333	FALSE	5.01767155750718	NA,1.65,0.42,1.42,0.04,0.96,25.36,5.28	7
AT1G48650	AT1G48650.1	21	184,124,436,111,153,60,306,149,70,204,195,273,171,131,160,189,96,231,88,155,535,	3772.5	FALSE	4.99862217764616	0.67,74.93,6.44,0,0.11,0.01,0.03,0.46,0.93,3.91,1.11,0,0.73,3.48,0.78,4.19,0.26,3.28,0.96,0.24,2.45	2
AT5G60390	AT5G60390.1	8	5,57,3,464,677,47,343,163,	15822.6666666667	FALSE	4.97631054859387	0.64,3.77,1.36,0,3.84,0.21,19.63,10.37	7
AT5G50740	AT5G50740.1	10	521,76,63,82,209,169,65,4,16,18,	123.333333333333	FALSE	4.96124694549814	28.56,9.64,0.01,0.74,2.93,1.69,0.34,NA,0.05,0.69	1
AT5G44290	AT5G44290.1	15	31,432,324,216,228,318,285,543,17,61,81,21,80,31,40,	2316.5	FALSE	4.95823810281662	0.77,0.93,0.22,0.15,3.02,2.75,0.46,0.15,NA,22.15,14.29,14.35,0.25,NA,NA	10
AT5G53900	AT5G53900.1	8	830,57,42,106,154,144,51,420,	407.333333333333	FALSE	4.95402648707175	1.77,0.01,0,0.5,34.58,1.32,0.12,1.34	5
AT1G65070	AT1G65070.2	8	232,209,27,462,525,859,500,56,	1742.83333333333	FALSE	4.94767493261606	16.75,12,0,0.07,0.01,0.02,10.21,0.52	1
AT1G67490	AT1G67490.1	23	327,64,110,92,150,57,54,150,68,126,74,108,122,108,83,97,69,87,169,252,74,315,14,	1007.33333333333	FALSE	4.94440531182442	0.21,0.25,0.59,1.79,1.28,0.78,0.1,0.07,0.7,0,0.84,0.29,0.44,10.54,0.57,0.87,0.62,6.32,1.07,79.72,0.97,0.74,NA	20
AT5G66160	AT5G66160.1	6	242,237,390,98,94,633,	816.833333333333	FALSE	4.93663717144544	0.5,0.15,1.48,0.39,27.08,0.03	5
AT3G13882	AT3G13882.2	8	4,97,56,196,29,111,94,269,	167.166666666667	FALSE	4.92726530210006	0.02,2.27,1.94,1.53,4.39,24.33,4.86,0.06	6
AT1G66660	AT1G66660.1	3	802,67,393,	139.5	FALSE	4.91851760066169	1.33,12.69,0.74	2
AT1G01100	AT1G01100.2	11	14,248,29,46,136,81,45,2,62,9,1,	912.833333333333	FALSE	4.89125453773055	0.39,5.38,1.22,9.02,0.88,4.15,28.72,0.84,1.69,0.44,1.07	7
AT2G38960	AT2G38960.3	19	9,45,177,135,247,111,119,105,3,3,199,116,7,22,175,25,245,61,166,	330.333333333333	FALSE	4.88759167285056	0.42,0.02,7.26,1.64,4.2,0.68,2.69,0.18,3.46,NA,2.18,0.19,NA,0.34,6.17,NA,31.33,12.11,5.33	17
AT2G35040	AT2G35040.1	15	2,336,127,348,210,158,178,134,103,97,76,100,18,127,40,	1858.33333333333	FALSE	4.87646474681755	NA,0.04,1.02,0,0.03,0.01,0,5.13,5.45,2.27,8.35,18.58,8.09,14.42,NA	12
AT1G70410	AT1G70410.1	13	409,106,89,54,117,49,141,65,84,68,254,89,217,	2168	FALSE	4.87510023499297	1.21,2.55,0.02,1.68,0.05,6.34,2.01,12.59,0.33,21.96,NA,NA,NA	10
AT4G25740	AT4G25740.1	8	13,305,59,61,21,258,49,79,	420.666666666667	FALSE	4.85965639616214	0.59,0.06,3.98,23.98,9.18,0.71,0.17,0.21	4
AT4G21980	AT4G21980.1	8	23,163,118,54,56,53,119,329,	380.5	FALSE	4.83863846070963	0.06,0.11,12.99,1.43,0.41,7.7,13.35,2.66	7
AT5G07890	AT5G07890.1	11	397,168,121,598,103,96,60,139,130,80,45,	320.333333333333	FALSE	4.83231145138584	0.83,0.04,0.16,0.89,0.39,25.49,0.03,14.47,5.98,0.04,NA	6
AT3G59410	AT3G59410.2	30	380,131,72,75,60,106,105,405,219,87,112,118,55,170,185,149,250,274,94,81,57,132,84,109,137,108,86,103,129,226,	1305.83333333333	FALSE	4.82173617400943	46.87,0.68,35.37,14.03,0.47,2.49,0.28,0.16,0.03,0.27,3.97,0.05,4.25,8.66,0.31,5.13,0,0.07,0.01,0.69,3.21,0.18,2.38,1.6,0.29,10.34,0.01,0.41,1.67,0.8	1
AT1G05410	AT1G05410.1	8	561,61,566,217,79,73,179,3,	381	FALSE	4.8142408285494	0.07,0,0.87,0.35,28.19,4.2,1.22,3.62	5
AT1G74840	AT1G74840.1	6	10,361,76,160,209,371,	848.333333333333	FALSE	4.81131673148989	0.73,1.5,25.05,0.09,1.49,0.01	3
AT2G36880	AT2G36880.1	5	9,1520,66,122,34,	1496.33333333333	FALSE	4.80874976716478	1.49,19.16,1.45,0.79,1.16	2
AT1G10060	AT1G10060.1	13	263,114,74,438,175,177,132,99,117,55,40,113,385,	222.5	FALSE	4.80707749942601	8.7,9.55,3.87,30.87,0.56,0,1.71,1.82,0.05,0.53,1.06,3.3,0.5	4
AT1G01040	AT1G01040.1	23	269,1036,114,211,395,220,173,123,161,234,151,183,162,2,96,629,98,191,906,165,407,219,106,	6178.16666666667	FALSE	4.80576242408241	42.59,6.22,6.24,0,11.39,0.25,0.79,1.56,6.42,0.16,0.12,1.87,0.02,6.03,1.71,0.22,2.39,1.71,0.99,5.75,1.85,10.33,1.93	1
AT3G15260	AT3G15260.1	8	9,191,255,277,155,150,120,249,	828.5	FALSE	4.8031058448282	0.4,1.37,0,0.03,0.82,8.7,22.3,NA	7
AT3G53610	AT3G53610.1	13	383,93,63,98,66,101,73,75,97,23,52,47,29,	501.166666666667	FALSE	4.80006978989604	1.6,1.59,0.05,3.89,10,2.96,16.32,14.67,5.92,1.67,0.01,1.41,2.31	7
AT5G60210	AT5G60210.2	6	39,198,132,1525,175,99,	626.5	FALSE	4.79851068564432	2.89,22.27,2.25,0.95,0.35,0.09	2
AT1G17200	AT1G17200.2	5	11,299,31,89,446,	301.5	FALSE	4.79548208597788	1.24,0.34,19.67,0.42,2.29	3
AT2G48070	AT2G48070.3	9	26,205,211,170,11,118,37,139,245,	439.5	FALSE	4.79427924274159	0.11,0.39,1.33,0.92,3.81,8.09,18.91,NA,NA	7
